source_name,unit,start_date,end_date,value
MyNetDiary,g,2021-11-10 16:00:00 -0700,2021-11-10 16:00:00 -0700,7.1
MyNetDiary,g,2021-11-10 16:00:00 -0700,2021-11-10 16:00:00 -0700,10.1
MyNetDiary,g,2021-11-10 16:00:00 -0700,2021-11-10 16:00:00 -0700,10.1
MyNetDiary,g,2021-11-10 16:00:00 -0700,2021-11-10 16:00:00 -0700,21.3
MyNetDiary,g,2021-11-10 16:00:00 -0700,2021-11-10 16:00:00 -0700,18.6
MyNetDiary,g,2021-11-10 16:00:00 -0700,2021-11-10 16:00:00 -0700,8.5
MyNetDiary,g,2021-11-10 16:00:00 -0700,2021-11-10 16:00:00 -0700,11.5
MyNetDiary,g,2021-11-10 19:00:00 -0700,2021-11-10 19:00:00 -0700,2.5
MyNetDiary,g,2021-11-10 19:00:00 -0700,2021-11-10 19:00:00 -0700,3.3
MyNetDiary,g,2021-11-10 19:00:00 -0700,2021-11-10 19:00:00 -0700,1.8
MyNetDiary,g,2021-11-10 19:00:00 -0700,2021-11-10 19:00:00 -0700,8.7
MyNetDiary,g,2021-11-10 19:00:00 -0700,2021-11-10 19:00:00 -0700,1.4
MyNetDiary,g,2021-11-11 09:00:00 -0700,2021-11-11 09:00:00 -0700,6.1
MyNetDiary,g,2021-11-11 09:00:00 -0700,2021-11-11 09:00:00 -0700,0
MyNetDiary,g,2021-11-11 09:00:00 -0700,2021-11-11 09:00:00 -0700,10.2
MyNetDiary,g,2021-11-11 09:00:00 -0700,2021-11-11 09:00:00 -0700,8.7
MyNetDiary,g,2021-11-11 09:00:00 -0700,2021-11-11 09:00:00 -0700,0.3
MyNetDiary,g,2021-11-11 09:00:00 -0700,2021-11-11 09:00:00 -0700,2.5
MyNetDiary,g,2021-11-11 13:00:00 -0700,2021-11-11 13:00:00 -0700,23.2
MyNetDiary,g,2021-11-11 13:00:00 -0700,2021-11-11 13:00:00 -0700,0
MyNetDiary,g,2021-11-11 13:00:00 -0700,2021-11-11 13:00:00 -0700,0.5
MyNetDiary,g,2021-11-11 13:00:00 -0700,2021-11-11 13:00:00 -0700,2
MyNetDiary,g,2021-11-11 16:00:00 -0700,2021-11-11 16:00:00 -0700,19.9
MyNetDiary,g,2021-11-11 19:00:00 -0700,2021-11-11 19:00:00 -0700,10.4
MyNetDiary,g,2021-11-11 19:00:00 -0700,2021-11-11 19:00:00 -0700,0
MyNetDiary,g,2021-11-11 19:00:00 -0700,2021-11-11 19:00:00 -0700,24.8
MyNetDiary,g,2021-11-11 19:00:00 -0700,2021-11-11 19:00:00 -0700,0.4
MyNetDiary,g,2021-11-11 19:00:00 -0700,2021-11-11 19:00:00 -0700,3.3
MyNetDiary,g,2021-11-11 16:00:00 -0700,2021-11-11 16:00:00 -0700,32
MyNetDiary,g,2021-11-11 16:00:00 -0700,2021-11-11 16:00:00 -0700,2.6
MyNetDiary,g,2021-11-12 09:00:00 -0700,2021-11-12 09:00:00 -0700,5.4
MyNetDiary,g,2021-11-12 09:00:00 -0700,2021-11-12 09:00:00 -0700,30.7
MyNetDiary,g,2021-11-12 09:00:00 -0700,2021-11-12 09:00:00 -0700,38.3
MyNetDiary,g,2021-11-12 13:00:00 -0700,2021-11-12 13:00:00 -0700,69.1
MyNetDiary,g,2021-11-12 19:00:00 -0700,2021-11-12 19:00:00 -0700,19.4
MyNetDiary,g,2021-11-12 19:00:00 -0700,2021-11-12 19:00:00 -0700,12.8
MyNetDiary,g,2021-11-12 16:00:00 -0700,2021-11-12 16:00:00 -0700,11.4
