source_name,unit,start_date,end_date,value
Watch,count/min,2023-04-02 23:35:28 -0700,2023-04-02 23:35:28 -0700,18.5
Watch,count/min,2023-04-02 23:44:28 -0700,2023-04-02 23:44:28 -0700,19.5
Watch,count/min,2023-04-02 23:54:58 -0700,2023-04-02 23:54:58 -0700,13
Watch,count/min,2023-04-03 00:08:29 -0700,2023-04-03 00:08:29 -0700,20.5
Watch,count/min,2023-04-03 00:16:29 -0700,2023-04-03 00:16:29 -0700,20.5
Watch,count/min,2023-04-03 00:26:59 -0700,2023-04-03 00:26:59 -0700,20
Watch,count/min,2023-04-03 00:34:29 -0700,2023-04-03 00:34:29 -0700,19
Watch,count/min,2023-04-03 00:47:59 -0700,2023-04-03 00:47:59 -0700,18.5
Watch,count/min,2023-04-03 00:56:29 -0700,2023-04-03 00:56:29 -0700,19
Watch,count/min,2023-04-03 01:00:59 -0700,2023-04-03 01:00:59 -0700,19
Watch,count/min,2023-04-03 01:09:00 -0700,2023-04-03 01:09:00 -0700,20.5
Watch,count/min,2023-04-04 22:59:36 -0700,2023-04-04 22:59:36 -0700,25.5
Watch,count/min,2023-04-10 06:00:03 -0700,2023-04-10 06:00:03 -0700,22
Watch,count/min,2023-04-10 06:07:33 -0700,2023-04-10 06:07:33 -0700,23
Watch,count/min,2023-04-10 06:22:04 -0700,2023-04-10 06:22:04 -0700,21
Watch,count/min,2023-04-10 06:31:04 -0700,2023-04-10 06:31:04 -0700,22.5
Watch,count/min,2023-04-10 06:38:34 -0700,2023-04-10 06:38:34 -0700,19.5
Watch,count/min,2023-04-10 06:46:04 -0700,2023-04-10 06:46:04 -0700,18
Watch,count/min,2023-04-10 06:54:04 -0700,2023-04-10 06:54:04 -0700,17.5
Watch,count/min,2023-04-10 07:04:05 -0700,2023-04-10 07:04:05 -0700,17.5
Watch,count/min,2023-04-10 07:16:35 -0700,2023-04-10 07:16:35 -0700,16
Watch,count/min,2023-04-10 07:29:05 -0700,2023-04-10 07:29:05 -0700,18
Watch,count/min,2023-04-10 07:33:35 -0700,2023-04-10 07:33:35 -0700,20
Watch,count/min,2022-05-30 02:27:38 -0700,2022-05-30 02:27:38 -0700,34
Watch,count/min,2022-06-02 01:20:35 -0700,2022-06-02 01:20:35 -0700,23.5
Watch,count/min,2022-06-12 23:56:44 -0700,2022-06-12 23:56:44 -0700,27
Watch,count/min,2022-06-13 01:08:44 -0700,2022-06-13 01:08:44 -0700,28
Watch,count/min,2022-06-13 01:19:44 -0700,2022-06-13 01:19:44 -0700,25.5
Watch,count/min,2022-06-13 01:32:15 -0700,2022-06-13 01:32:15 -0700,22.5
Watch,count/min,2022-06-13 01:45:15 -0700,2022-06-13 01:45:15 -0700,22
Watch,count/min,2022-06-13 01:55:15 -0700,2022-06-13 01:55:15 -0700,22.5
Watch,count/min,2022-06-13 01:59:45 -0700,2022-06-13 01:59:45 -0700,22
Watch,count/min,2022-06-13 02:08:45 -0700,2022-06-13 02:08:45 -0700,22
Watch,count/min,2022-06-13 02:19:45 -0700,2022-06-13 02:19:45 -0700,21
Watch,count/min,2022-06-13 02:32:15 -0700,2022-06-13 02:32:15 -0700,19
Watch,count/min,2022-06-13 02:40:45 -0700,2022-06-13 02:40:45 -0700,18.5
Watch,count/min,2022-06-13 02:56:46 -0700,2022-06-13 02:56:46 -0700,19.5
Watch,count/min,2022-06-13 03:00:46 -0700,2022-06-13 03:00:46 -0700,20.5
Watch,count/min,2022-06-13 03:13:46 -0700,2022-06-13 03:13:46 -0700,20
Watch,count/min,2022-06-13 03:25:16 -0700,2022-06-13 03:25:16 -0700,21
Watch,count/min,2022-06-13 03:35:16 -0700,2022-06-13 03:35:16 -0700,21
Watch,count/min,2022-06-13 03:42:16 -0700,2022-06-13 03:42:16 -0700,18.5
Watch,count/min,2022-06-13 03:53:46 -0700,2022-06-13 03:53:46 -0700,18.5
Watch,count/min,2022-06-13 04:03:46 -0700,2022-06-13 04:03:46 -0700,19
Watch,count/min,2022-06-13 04:14:16 -0700,2022-06-13 04:14:16 -0700,18
Watch,count/min,2022-06-13 04:21:16 -0700,2022-06-13 04:21:16 -0700,17.5
Watch,count/min,2022-06-13 04:33:16 -0700,2022-06-13 04:33:16 -0700,18
Watch,count/min,2022-06-13 04:39:16 -0700,2022-06-13 04:39:16 -0700,18.5
Watch,count/min,2022-06-13 04:54:46 -0700,2022-06-13 04:54:46 -0700,19
Watch,count/min,2022-06-13 05:04:46 -0700,2022-06-13 05:04:46 -0700,17.5
Watch,count/min,2022-06-13 05:15:16 -0700,2022-06-13 05:15:16 -0700,16.5
Watch,count/min,2022-06-13 05:18:16 -0700,2022-06-13 05:18:16 -0700,17
Watch,count/min,2022-06-13 05:35:16 -0700,2022-06-13 05:35:16 -0700,18
